Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
00:00,184.99726241689478,184.00516189582356,550.6424242424242,563.2869261477045,358.3951232302045,438.11120286264793,203.44877384196187,345.38214285714287,735.6244144392394,139.91985018726592,486.883632923368,395.9073079617091,123.9806338028169,483.6468085106383,463.85551248923343,704.8140764849471,175.6588921282799,135.456783919598,489.5303557617943,642.1774730656219,199.17337847469707,797.7602996254682,260.6794258373206,161.14961346066394,636.259163432514,798.780868820886,521.2075471698113,585.0087540122556,162.07224247948952,672.5294727744166,622.9531384350817,162.84455958549222,377.2371495327103,359.36502659574467,289.48286341381055,306.89843279083783,353.56417192666066,303.59597769812825,260.1083050024284,233.16093474426808,368.83729269385924,185.74971187091816,286.4759333176802,298.66857469948485
00:10,186.27400379506642,182.90802954491303,498.9889741131352,579.1425422483468,354.01312617197965,438.6450991189427,196.33542039355993,346.1794585542841,719.3602329450915,152.8419068736142,502.195222007722,393.56024096385545,123.35960099750623,476.99118817509947,456.5606451612903,714.0563322368421,183.38944120671923,138.91840321365805,502.81651906045437,658.726649696495,186.39752906976744,793.7849037987173,260.20528771384136,157.48722466960353,628.7541513909855,796.6159154625835,517.283,576.4357598121436,157.55624426078973,651.5239965841162,614.4043927648579,166.18322580645162,377.1024811218986,360.0042932628798,301.3006722689076,313.4710144927536,344.2569158328428,309.4706232631997,266.7530573847601,241.73189867742659,370.49887589928056,174.78380989180835,282.06770098730607,305.2879746835443
00:20,188.92144540455615,194.4060009376465,501.96276849642004,585.0163083765752,369.7617166929963,446.9464882943144,210.94173276388042,342.01280623608017,733.7857957786651,154.9758064516129,502.54240583232075,400.5484988452656,121.63400928414366,468.5867375489647,469.547707020213,703.7474500203998,186.81654186521442,133.3423146009751,473.6538906009245,636.3507521773555,193.04320447787302,792.0591422121896,263.64719626168227,156.7664367816092,632.6393894424423,794.9136460554371,510.01490066225165,590.6424487050118,158.5606475148199,665.0728335991494,624.0540772532189,158.07423241352507,396.1092597650915,360.1303200263939,294.88727938727936,311.54893617021276,349.0736998514116,309.36013567438147,268.54000935891435,239.78868848808727,371.45367630320965,183.61851709565886,288.44312906220983,268.63192520775624
00:30,187.27760127084989,190.91886220564234,529.2013921113689,580.4065606361829,361.0118577075099,434.13194062671795,213.280385078219,361.98445888669113,738.0554916618746,132.13732484076434,480.9850249584027,404.9502672554032,125.38612630532073,481.8872202591284,462.87332757876567,695.4075714861056,185.3441167142404,120.60214785214785,473.91087760264645,640.0743162901308,195.99615250087444,778.3331795108445,261.28849144634523,160.2444011684518,646.2182361733932,806.6600169779286,525.386521308226,584.934360348292,160.40897755610973,657.193922360794,614.7324126025032,158.2182178217822,395.685534591195,375.8152929493545,290.13697270471465,314.67867209520824,342.6408759124088,308.3740244146488,275.030645921735,236.47558810474922,373.323397208422,192.72956337757262,293.8030092592593,265.3717105263158
00:40,183.15326433121018,194.0789163722026,503.304513064133,578.8560235063663,363.91016859852476,448.3361973392461,213.053725615606,351.66942376619795,734.6225546605293,139.50651008424816,474.73389483268835,418.6105167311632,124.75736015701668,475.6796830786644,463.78053475935826,701.2386363636364,185.8141509433962,126.2419911286348,482.566711460933,646.1211580408487,192.6574977817214,783.2896520560325,267.60063391442156,159.22973598888373,623.6336864406779,787.8403379091869,513.5925925925926,595.7594558725946,157.5238204306001,654.6025388878955,619.160016799664,169.28919012860618,391.97292675976064,357.34767989240083,288.9205199934178,321.12705809257534,332.8211009174312,310.45924294011616,268.0034617048897,210.58031700969954,379.7593310712555,193.72186311787073,284.467708090464,269.1031833150384
00:50,191.82066276803118,188.10100286532952,509.62367082755435,560.4632768361582,372.3228494623656,435.3627155762387,190.91292663262564,348.2658752070679,729.6857061665246,152.6237646001797,491.7417648473191,417.98422496570646,122.79467498201008,477.90677966101697,471.5446581196581,696.8777416734363,189.68549205275616,128.19511581067474,479.34343240651964,663.3056923379949,198.31974098704936,801.1779816513762,274.74718196457326,160.9551060680809,631.1318423855165,781.3817315658658,509.8232373386296,587.1300568371782,157.9266453382084,656.8913473646339,630.458140513252,160.8191757779647,379.06994888350823,348.2852729145211,284.3124187256177,322.9000314366551,337.57822931785194,311.97531363820315,272.87185461323395,239.13705473501304,380.25005942476827,197.43544009305933,284.78528178854214,295.0113484646195
01:00,199.03844704108556,180.7842953961206,526.1535632183908,556.3487053020962,370.9316332067282,424.11024468943265,208.13178047223994,360.6341942728804,759.3824898196626,122.66206723532363,491.0309376487387,428.1701301667047,123.77553922730505,480.5892957746479,474.6102797657775,682.4807310290028,193.87882867721305,126.91373239436619,453.2337458259674,649.3809711804184,199.14856451055,798.343779232928,266.97865612648224,157.45428840716306,646.6457510907958,790.2975888324873,523.6302186878728,574.6991121341664,157.6256386437529,647.7135854341736,633.473076923077,166.5278039585297,381.57861635220127,359.13328868050905,284.20597738287563,314.0347137637028,345.43224852071006,309.5730630268968,257.8956975228162,230.04544456641054,368.96045858680395,198.09660724554342,297.19889375432126,275.6248256624826
01:10,196.6906392694064,173.91378504672898,485.28869895536565,555.5551523947751,371.65480427046265,404.28398314014754,194.4397432156405,363.3568075117371,760.3613445378152,121.4088888888889,502.9534023668639,431.22227283079025,124.76578508458422,479.8143057503506,464.1771428571429,707.2705216336434,201.09690581434887,124.69221105527639,456.0118653958374,655.0732288152411,198.16591539528432,781.3437209302325,268.26449563145354,158.4839482510781,636.2932282793868,750.5058106305963,521.7567298105683,581.6704021094265,159.27477160927617,626.5157466982729,616.3427152317881,171.5596914822267,393.36431440045897,338.5800203873598,282.97649958915366,301.12357823547495,347.18793503480276,313.9345681497886,294.4635696821516,231.49722103463017,375.31574030826715,207.21837982422622,303.5204010258802,266.41438416681393
01:20,190.69273084479372,187.57724154246512,502.0835680751174,551.7129127649089,378.1659528907923,430.60136239782014,199.0384837962963,366.1778778497045,762.567004341534,153.4582163679551,522.2147192716237,429.7868225770182,125.42385057471265,472.0093304061471,494.5418569254186,696.3998384491115,196.04970860473088,129.11066799601195,437.2039538070072,684.2071752414745,201.83119548486403,797.3826986365773,274.73590982286635,153.87488372093023,640.9031178070726,758.0683679299182,507.1477495107632,588.2021312021312,160.32862855798635,641.7786970010342,626.4310910582444,171.79945054945054,388.7922077922078,333.511316872428,289.0604726976365,300.6530673919613,345.26782557454334,311.45125404530745,277.4646113764655,232.35693801014781,381.61239954075774,184.10310062773445,298.2740073868883,261.05063965884864
01:30,205.88628158844764,182.9186074429772,495.402331002331,550.969355234126,391.16468308884583,427.1063024073573,191.8196034627199,358.2560975609756,741.57824100514,132.4361754558896,491.9881413359148,436.86237288135595,125.4199806013579,478.1695627802691,506.5520035033939,701.1576612903226,205.40968858131487,125.0969742063492,435.4997054781072,684.4405911330049,201.30331103105163,817.306963524396,277.43689320388347,153.85428305400373,645.1222524597027,757.9154662623199,506.4138613861386,587.3435542367293,163.83087027914615,650.5978222690552,627.0289615225486,164.42222222222222,384.2899458843634,340.02504288164664,275.6145388907122,303.06775067750675,348.6993847055376,310.59465434083603,286.5565338276182,242.63551198257082,366.61602019738353,181.15170816444703,294.7577202543143,289.3623111111111
