Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
00:00,33.0854943273906,14.782889733840305,11.156009070294784,17.758828250401283,36.81458966565349,14.346814697330162,47.93333333333333,34.23427133379089,57.33625252622462,41.05977988994497,139.04592673592126,50.339062208107606,51.91035484540361,44.93185007015434,23.12741020793951,31.501026694045173,26.868025230470646,140.74204627621114,56.86817102137767,74.4653160096895,51.13256262042389,21.929271708683473,69.33300914219024,76.8027268853856,79.89062062529165,53.70353390639924,69.3502770416767,47.289019123997534,43.18224932249323,23.800624349635797,75.07374362709396,32.12058611578189,54.77978805892996,25.360479409956977
00:10,29.011259382819016,12.43673469387755,9.233610341643583,15.704545454545455,31.945993413830955,11.695592286501377,44.86635638297872,32.45176960444136,54.59101471727343,36.71126228269085,135.58246575342466,46.738130841121496,47.24226054435903,43.18866380192347,23.923397800530907,28.51267801319903,24.53169438418896,137.10418181818181,53.14588701684836,72.95068553737285,46.55741533670689,18.866756393001346,67.80207924676344,75.57467601444657,76.01587743732591,51.22573958922178,63.914264777723496,41.8096895851465,41.961792054099746,24.8948362720403,70.04817518248176,31.020052518500837,52.23953488372093,23.85753931544866
00:20,30.36151960784314,13.711195445920303,10.628747997253376,16.36540016168149,34.51379535085814,13.346081840064189,46.18434839554683,33.130474873213466,54.63535000969556,38.4061876247505,135.79360146252284,47.28372352285396,48.26112943116241,41.54449838187702,25.02223897474557,29.840901213171577,26.316164253501068,136.46024575352368,54.14684345933109,73.66969428444838,48.048305414881185,20.076209410205433,68.79656719329043,75.429392971246,76.92041137774484,51.60297199466565,66.89165818921668,44.99877825290165,42.170017035775125,24.171298216507672,71.15009140767825,29.01295585412668,53.14984552008239,24.50196552766858
00:30,31.00827749310209,14.457199211045365,10.633617708093151,16.90968801313629,34.4302910921427,13.667929634641407,45.4354736172918,34.24139534883721,54.853927156796445,38.44506048387097,136.47897153351698,47.23750932140194,47.77685607631688,41.332804127803136,24.704441041347625,29.90307827616535,27.659847764034254,135.86239855725879,55.04353011329756,72.92267135325132,48.189358372456965,20.373958333333334,67.85469419555902,75.90889830508475,76.88623921313909,51.92099712368169,67.35394566623545,44.12549138191714,42.259409282700425,25.7786420012613,70.27457440966502,30.871130309575236,53.60420451596159,25.38875
00:40,29.360603653693406,12.755140898705255,9.637608397991784,16.28135313531353,33.212678494158375,11.89898177920686,44.64305259957434,32.19330428800734,53.690050038491144,37.5906359539309,133.92973467520585,46.0917176209005,45.682135523613965,39.69875151026984,23.106423777564718,28.247185080928922,25.282441200324413,127.71513087128002,53.192353407290014,69.63538461538461,45.809765625,19.34917282646955,67.49941222570533,74.0027759982917,75.18438987956307,50.006074411541384,65.13434294088911,42.550361881785285,40.535256957486766,24.373762376237625,69.50906095551895,28.257619738751814,51.366563626996395,23.48121921182266
00:50,28.869158878504674,12.411090573012938,9.936474936474937,15.467864271457087,31.991771329579905,12.364864864864865,43.82171012734991,32.38863109048724,53.317836172875154,36.127851591877665,132.20252239078778,45.70743091859597,43.56375153248876,38.94835586039944,24.638374976158687,27.853649893692417,25.044471153846153,127.65112107623318,52.89796731765644,69.96496883730926,44.44078232524448,17.55255450699642,66.7087890625,74.01587973745501,74.23863953164204,49.40038204393505,63.37138030888031,41.21079613992762,40.786503484616695,24.416649495157635,66.51942815249267,28.204764196342637,51.45861530452889,24.108962553713933
01:00,28.709269089424254,12.389387144992526,9.434582662681077,15.494580489763147,31.03651869669801,11.968393094289508,42.67498496692724,33.13782991202346,51.81747329933609,36.46619753706962,132.32485358711565,46.85578002244669,44.30573770491803,39.04807109674813,23.198662846227315,27.46176098354728,24.873080614203456,129.64788478847885,52.203137410643365,69.08814655172414,44.33502736512901,18.879539106145252,67.28115770821027,72.46965865992415,73.54954452500465,48.310844291976366,62.2813126252505,41.24894387447194,39.56147471672586,23.814155629139073,65.72912047302292,27.2731884057971,50.58177083333333,23.35497021009721
01:10,29.087272727272726,12.505426917510853,9.72384650525354,15.80561122244489,31.512117346938776,12.049933598937583,42.385684708666076,31.704014515763213,52.355572695719246,37.23654283548142,134.00529004013134,47.585730295106465,44.777709359605915,38.788075441087,23.206125987285688,27.564338886919533,25.400813591768365,125.47580353918381,52.436566421031664,67.61714039621016,44.9163708086785,18.066873491899344,67.07145653876273,72.38788006756756,73.83159834177798,48.89712092130518,63.83235149729995,42.957485029940116,40.15832621690863,23.64353967594516,65.8815472885434,26.140841644368766,50.43141361256544,23.643585780525502
01:20,28.40961008270973,13.448587979724836,11.040181611804767,17.013306451612902,32.03249097472924,13.281299109481404,44.31638418079096,32.48908199643494,53.48324990373508,38.69688528741454,130.54820484782212,48.62413599850551,44.90436207249642,38.42024720423779,23.428377855207124,28.438351379671673,24.841123701605287,120.88451867816092,53.065883757961785,68.9933376316355,45.29835552075176,18.952319587628867,66.7681640625,73.36183790682833,74.31811894882435,49.86014255442112,66.17310409797456,42.995450409463146,41.48372806270233,24.4153718665838,66.42801985659129,26.73812984496124,50.898388773388774,24.27789732554565
01:30,27.810136452241714,12.713269299181785,10.198837209302326,16.60712822613683,31.290281055567476,12.06744556558683,42.87771260997067,33.25602546612097,52.0232266769468,37.26914271177817,131.63199855046204,47.077907414377115,43.962159950910205,37.79374746244417,24.442397207137315,27.57021727609963,23.694882831181253,121.46501087744743,51.95506958250497,68.77749251176722,43.664445315562524,17.957067371202115,65.78647267007472,71.08697487861515,72.89733455882353,48.81905309564884,62.68967241810453,41.814358666266145,40.17198975234842,24.089648033126295,64.81785063752277,27.35233035498672,50.57768508863399,23.902851770604826
01:40,28.718923198733176,13.801755669348939,10.474370709382152,16.667075664621677,31.377480586712682,12.379888268156424,43.79440353460972,31.982294935006724,52.24608089800658,38.13409961685824,129.74314574314573,47.46111843344003,45.98986623429266,38.976477683956574,25.44137931034483,27.3936360386128,23.087018544935805,123.98175182481752,51.82135768161969,67.05159494754871,43.424630924630925,17.841827221876944,65.75735582581405,71.91687448046551,72.0044892349977,48.80533539532186,64.64773544212797,41.95387779083431,39.609351682971315,23.522727272727273,64.72965542521995,24.368943798449614,50.09522573949144,23.171751067724223
