Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
00:00,534.2556719022688,373.3989868891538,265.5557290040587,533.0716467647876,881.6317192358952,518.1626786307744,213.5177277926039,481.0459880239521,1544.3991596638655,304.3365808397124,301.6887070376432,838.252860915493,822.7439163498099,1010.9302538303224,722.4628075253256,653.6813153961136,316.8120634920635,820.3616549686,433.90374097571646,269.61979785969083,955.0079164027866,737.6992924528302,446.34355400696865,593.7173553719008,605.4810975609756,614.6918367346939,670.4325767690253,933.0231739513054,935.7086662569145,494.3848484848485,712.0501573564122,609.819420415225,1159.1300481659873,907.014960971379,323.73210715713714,714.5323193916349,962.3196697139487,1025.5441877521087,1272.4248300176278,831.5588142541785,658.385239085239,393.21677215189874,1105.208296557811,767.1435611038107,857.0542400881058,602.9860078705728,743.8197507190796,565.4714997232983,725.6546581000459,423.0482447538733,297.1875319366377,289.77563374952706,612.634059687352,387.3143572098843,522.3876533742331,711.4101025740275,529.801647446458,212.45847984852583,588.1267920312791,447.3974829575249,219.48399014778326,282.3367231638418,322.6448058761805,478.18150567205225,353.0086886239644,244.02220988339812,408.57525473071325,683.3242195470312,315.8639294197489,572.8003291278113,518.1528976572133,187.4047976011994
00:10,527.5890585241731,385.53984732824426,263.4890788224122,534.1183053557154,888.3631472763955,518.1170764341863,175.5050156739812,480.40875388663,1545.236084452975,314.800048768593,309.10598783221263,840.9477054429029,826.2377743550251,1016.117310770638,734.9349616586197,670.8839097744361,325.88593155893534,826.4135393671818,440.70100392841556,262.6590558469608,956.3470996216898,742.9892814608971,417.8373751783167,580.8616536458334,613.0202640466687,616.5455479452055,654.2857142857143,946.4471520845567,960.9806821611833,476.4294975688817,712.7574306802314,630.1775096940974,1160.685895050242,908.4789439231944,327.1265469061876,725.5817113477782,957.6123729826659,1044.1924654979484,1284.8961469762694,824.3294303797468,668.7216058099657,406.2540192926045,1106.4628682307284,758.3299575302188,847.6869759642258,607.9873858199217,748.5536848792884,548.3473713184696,725.0310630464795,420.7526410205302,274.66079295154185,299.5419815281276,610.9390934844192,394.77555486089403,531.4986646318199,720.8639337952271,532.9604794298672,219.04077310034418,600.7525657771972,443.36435331230285,217.45603395997574,301.1682981927711,329.8230409963674,487.0739979445015,353.4355166802278,241.07233223322334,413.1006380510441,684.779574293901,311.8444061962134,565.7964752700398,506.2465408805031,188.3051996985682
00:20,535.5229040622299,396.7182067703568,278.5566037735849,542.218544857768,886.216429699842,500.35519034043267,190.34068716094032,477.8853840597159,1539.6963452566097,324.86379758808226,311.6319845857418,839.9668661821291,802.2250668704623,1013.5178075855689,720.0730514811619,675.3278590624067,317.78534868841973,833.4780058651027,430.84092900964066,263.6779003877125,969.9021911718006,768.0345649582837,430.8206945428774,576.4489133960428,625.6885196374623,633.9369863013699,684.3552097428958,925.6064950263312,959.4163050216987,490.2405621383301,707.4996027016289,639.8666820170389,1147.3106430989094,897.4230174508505,356.03586744639375,717.6348547717843,955.6182926829268,1042.5839665653496,1281.1146347803483,857.5431404958678,684.7940199335549,417.72154579142403,1093.4503803290288,769.1574983628029,851.3446280991735,606.4355400696865,724.9404802164356,564.1590909090909,705.5129735935706,416.8476705973323,315.5472179683512,304.59450317124737,607.8299623706491,373.08386277001273,530.678955453149,716.355141980046,514.7978436657681,225.37152595700053,590.07774049217,449.38998957247134,204.79341864716636,302.95272314674736,324.3150115473441,480.59503276992064,347.40008033741714,256.7278911564626,404.6332647663826,680.6083588175331,316.61239242685025,597.7458926615553,519.2162162162163,195.00662739322533
00:30,538.3518998272884,386.7275882012724,279.1138959390863,541.0701424348293,895.4926141450313,494.92017738359203,211.30207561156413,477.35661325041855,1523.3528272656856,319.2055263758849,308.48494658465523,854.0304851867754,802.8737864077669,1027.5155637537468,722.8350456621005,666.2759867429949,325.01305732484076,818.0087719298245,427.14383410544895,264.139225539462,961.3147385103011,758.9227072486984,421.49715707178393,573.4375202856215,612.5876225490196,654.204356846473,699.1767095463778,921.9182112385996,970.3089280197714,483.74319494088536,715.2728174603175,637.1996931170539,1136.2686623721106,909.0997125801459,373.88375733855185,713.6653550348775,947.0206471494607,1033.8956685499058,1291.0198692810457,820.2038527889591,625.0906857270494,397.14519427402865,1079.9046202310114,757.985332464146,817.5397790055249,583.2142071695623,746.1199744735163,580.6113463166807,693.9887846189059,408.28508688180256,296.05457025920873,288.07505773672057,606.3349673202614,389.90253838921967,530.0353846153846,730.6012020162854,521.1195724782899,228.79692062649323,587.9776202909362,439.7985462097612,209.01385959626393,307.9897804693414,326.2679900744417,473.7689147552208,370.9139616738365,250.7637024608501,409.43496174220127,683.4072472719786,316.4408416695412,599.2522960561859,515.0490874764002,197.8613569321534
00:40,566.5753052917232,392.85955746773203,292.15071542130363,544.0577342047931,889.6533721711853,477.2755154200034,213.14415094339623,469.64562410329984,1534.056944978838,315.43055555555554,313.01312910284463,834.1098597115194,765.6939671630394,1002.6456930578129,716.1988571428572,670.7136941733215,323.6250399233472,821.534115920763,424.87552140504937,264.7733616504854,969.5034832172261,782.0998801438274,419.07838906868034,580.8187438984705,619.8648730350665,685.4903017241379,703.7811860940695,902.5228070175439,949.6850344395742,471.3644529123571,715.3231939163499,650.3890410958904,1142.8136295180723,866.6988611476128,356.3077525450274,692.1355160450997,930.7933705080545,1032.632824427481,1296.5139141742522,798.9867892016083,660.6038715769594,381.91683991683993,1048.1759957887348,754.1796387520526,805.1313988502601,576.1389800831691,750.5766851188538,570.663101604278,694.6153301886792,399.28397643033645,309.07850467289717,303.26960994427776,623.1627631890229,365.575641025641,517.8859884836852,737.3080651415278,514.4929624664879,232.91814047498735,586.4236725663717,446.8482051282051,206.9595744680851,305.6242307692308,308.7206362153344,475.46161754626456,374.94163424124514,265.5902593965061,411.758972862562,679.0876757650951,313.96971782518926,603.9679315873864,533.5577889447236,204.06512301013024
00:50,525.2747018739352,392.77748148148146,289.8946545795561,538.7019256848387,897.562699498404,478.154977184384,223.0262058488416,476.41509433962267,1491.442878903275,331.3766650222003,302.38168966677887,850.9809138230191,781.3971631205674,1027.5761650823092,718.6752503576538,672.3456640388114,319.92417967505577,823.8135155096012,426.76747252747253,260.3371670702179,961.5262992125985,778.3181818181819,422.82338219520915,566.8400520156047,625.4746796827334,704.5146743020758,698.6950886766712,908.8748150340338,971.9293427954335,484.77649325626203,706.7929718875502,641.6854521625164,1143.9136363636364,891.1486633340578,367.1382145653876,706.5139275766016,937.5994415141173,1036.447509578544,1299.0985952133194,811.3257575757576,659.281339031339,403.04997397188964,1064.2017730496455,753.4190256747861,823.4349267753523,597.8525835866261,736.0394695295232,581.507168962609,692.7723255813953,406.09817833173537,319.81137878011276,290.8714563106796,619.7325387365912,373.5681031770997,524.7033051498847,733.9782693053938,507.6216308427158,232.25550891920253,585.7409793814433,446.1341902313625,219.8457874367371,308.4283548142532,320.08522167487683,460.18706777316737,371.16760755304654,262.765127388535,404.7052107728337,688.8075807787903,317.4275261324042,595.7038626609442,521.3138231631382,204.6957478005865
01:00,534.63671875,372.3016792125072,294.7178203240059,532.8541271989175,880.6092464992221,477.8331627430911,228.9770290964778,467.01988023952094,1505.1023166023167,333.18791946308727,304.69973975276514,838.9595219737856,766.1026608794112,1003.4420781652235,705.4087381431445,666.8969010727056,322.0525310410697,826.0926916221034,413.471256684492,253.1904470300061,958.635054773083,781.1865159467097,424.09178228388475,578.5641272902603,636.4231224127735,721.3744144144144,722.1621438263229,899.7430199430199,952.643831060858,453.7368843683083,713.6751643098984,646.3634976013956,1141.377659574468,872.7490790899242,350.9260424862313,678.1847026686279,930.0321259842519,1048.5068279360125,1310.5435233160622,816.0293952967526,653.9105031300719,423.70561456752654,1032.5968540120184,746.8596605744125,802.1793598233995,571.4858016601136,738.0662144702842,588.1678360931799,673.6546476235073,402.01502782931357,334.4227809132889,295.2622754491018,618.3137067938021,382.84976525821594,520.8329475308642,739.6445433436533,491.2549949204199,236.16402515723271,580.3207792207792,443.2607346094154,213.3552983081033,304.753628724217,325.18168316831685,460.92168879809327,372.9086284484445,248.9334451901566,385.5732899022801,673.7358958462493,317.2309015829319,610.8295633876907,524.5540372670807,211.58266569555718
01:10,528.2739667660844,377.664660361135,297.8001873243834,544.0561460888525,876.4808039747064,473.6439708939709,178.4608280254777,463.7560047562426,1505.6037223730127,317.661741304842,305.83431180691457,865.3967923349302,760.7004002287022,1017.2587006960557,708.9693530079455,661.9434586466166,314.213125199108,790.7157360406092,413.96831771530566,259.3975249019016,961.6786738922538,787.559533386967,421.8455255681818,586.233268983269,624.3257005122025,744.4985326485694,714.3030095759234,915.1472355769231,950.7403581267217,480.09607791524087,706.3123732251521,660.070480549199,1145.3410382720729,872.7846254355401,363.25379525107047,697.2489352640545,929.1977209732061,1050.436768149883,1316.7111688311688,810.6449834619625,653.6100658513641,415.35468895078924,1034.7223011363637,736.6136438176451,801.5861495844875,574.9624699978181,762.2475152292401,592.2565605806811,685.4294701185579,394.7831524737907,306.90530469092505,300.0366269165247,621.0153957180659,369.0661625708885,523.6694980694981,730.6072326435892,491.03917595406955,235.694003075346,569.6017925736236,443.04893284747527,212.9537008833384,307.0465648854962,309.90178183398524,463.21571238348866,368.21495327102804,256.3556627873971,409.0913255081592,678.3876916701201,316.4557445331482,603.640171858217,522.2764227642276,210.2543227665706
01:20,531.5954101147471,393.7670523751523,302.58022741629816,545.6066759388038,875.7226738934056,477.78723770209837,203.9318593693367,474.7026315789474,1423.78831022855,318.9404924760602,301.9739921976593,865.5342729019859,766.7556699066133,990.4646441073512,709.9323200458847,653.2116527942925,310.4949012109624,835.6569435637286,414.1431465226199,260.0493682045254,961.2426844783715,784.7559213167402,423.2861150070126,570.6276285991588,620.3231835996382,724.7820884699057,731.6518817204301,914.728241563055,938.3969832019197,466.8873393491933,712.1560226354082,649.498712998713,1136.5269756838907,883.6087902523934,354.578125,686.7686148919136,923.8093023255814,1067.4088958252048,1317.3680901231332,833.8070124601564,656.9508950169328,409.2342938119981,1040.0262318326834,737.1184554973822,805.427052086174,569.9786585365854,764.3624398073837,574.9353484466834,693.2822793940851,390.5466336067137,304.5654225654226,302.25231676495366,624.7335250419362,377.73292117465223,518.3968315301391,732.47197526092,491.2706002034588,232.9602915305353,576.0894562821455,459.4747320061256,206.22814039408868,303.7214231642695,325.52550478214664,453.63488910956636,369.59317432615865,248.51383399209487,394.2877344877345,677.3063511830635,324.6381282495667,639.5020986358867,525.5741775294848,210.0272988505747
01:30,541.340948275862,405.052471018914,298.9445835942392,540.755731441048,867.9365149833518,478.3147155455646,219.79038317054847,476.7364620938628,1474.5249130938587,318.7114279144631,300.2610103626943,893.4580645161291,751.5367339170156,1016.9835419564209,699.7846023209737,662.4360482211115,311.0752380952381,854.723880597015,420.8077777777778,255.50594530321047,950.0280701754386,778.5213537469782,412.2545649838883,555.3703468024181,625.7028919330289,753.0588450292398,704.5601190476191,927.2753449310138,941.5673175745118,472.5056272303047,703.6640957986605,652.814039677349,1140.2074326886614,892.3072066187677,353.3647700701481,660.688698083067,915.7428148148148,1063.850350740452,1304.8849907676074,871.3856124432923,673.7052458245118,418.50284360189573,1044.6579369321219,732.4086585765825,793.3821585903083,567.7205117085863,763.2392499191724,572.705866152575,672.4425960637301,391.8855923986814,313.88195386702847,300.9619991738951,613.0496146435453,380.04157549234134,519.6495759444873,732.6799231508165,491.1896321070234,231.30595690747782,574.435534883721,451.0236220472441,205.7073095823096,314.22059925093635,324.0879511947128,460.8172289551261,367.24985439720444,255.94893617021276,402.6697620429483,682.5429638854297,321.8860408728784,618.3038176033934,522.3003731343283,212.76082171680116
