Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
00:00,1026.2905405405406,501.24931880108994,257.88444639718807,396.20786933927246,655.7740303541316,338.5649537184807,1306.7839673913043,376.91201044386423,701.0408163265306,1187.6452901104064,471.6202510176391,633.2401085236265,718.2893742125158,350.01420337587484,1183.777339215231,458.3868787276342,482.60866172454155,372.40702913787925,246.46229640056305,406.71862745098036,500.3952205882353,679.7133913990201,404.7274146003121,573.032899246059,1178.3826815642458,293.9158356601516,380.86995173990346,383.54287556415215,686.2108174554395,633.4390410958904,756.7044122184511,584.5182926829268,683.9676705048715,479.70882101056236,912.4358774155768,756.5940192600101,901.8631810408014,140.15616601970737,514.1949563530553,384.63789918184216,382.6313559322034,576.7500633071663,663.0846082522021,312.4096866096866,231.37523757806136,737.2240701001431,188.4949015888072,262.9192176870748,193.95609297957267,254.2215941209723,348.9208225005909,191.82797202797204,199.76411845730027
00:10,1044.8900184842882,519.4876727174208,253.7946564885496,418.7733990147783,654.6123833757422,364.25562372188136,1314.519007818819,372.7555671993712,704.3846806105145,1166.9710044073302,487.8309811827957,633.0733348284368,730.7813154587349,352.44135930377126,1192.000935453695,422.4935158501441,510.42912924638813,376.6777108433735,244.62459415584416,410.607554574442,513.2318084126497,686.3197148341102,402.51616766467066,565.2641203703704,1173.546921364985,293.4626080420894,359.61959654178673,416.7970627503338,688.7886178861788,629.8006062647356,729.4545177973837,589.3851203501094,684.9616641254629,509.07424786088876,912.9533890075743,759.610655737705,884.2845508390918,144.0009022556391,519.2496360989811,392.34878874706953,378.74510638297875,570.6817274088867,655.272618763428,313.35671342685373,234.76215182960132,705.1240837696336,186.35678983290185,256.74214876033056,197.34350786569618,275.84842319430317,348.44020594430145,198.70113753877973,194.59314055144586
00:20,1076.3260869565217,535.941924227318,259.03861625100564,419.3206288002373,604.2679413305395,354.1127596439169,1317.7610284167795,374.5139841688654,697.328222600795,1160.23113964687,479.2415983949172,632.0951638065523,737.0565488565488,354.71346644010197,1188.6108133302262,470.42432757928543,491.1401648998822,392.10575719649563,247.26123027114528,405.1241717791411,501.34517611026035,676.8657809110629,406.5655277919429,568.3888764296928,1168.045708955224,299.09569934134055,380.22613065326635,389.55283505154637,694.0110283159463,629.9968424376382,750.2436216552583,596.1744355426074,689.3612565445026,489.0583214793741,921.1463985945735,780.1668321747766,921.8923788653518,144.14992319508448,518.0596833130329,381.97576862949455,381.58512885509083,566.4226339509264,678.8573439699671,315.6166235260282,229.6714556790458,716.5775681341719,186.13205828779599,245.62995951417005,196.0107652703019,271.2718006795017,349.6272769733769,194.68202146690518,209.92254969156957
00:30,1044.1112476951444,502.26903429822426,254.92436272461345,410.1912442396313,626.4948266942577,335.6787994891443,1308.908132937044,360.84075929343527,680.7765442641617,1166.7703857703857,460.24932975871315,646.3427937915743,750.1805265357292,348.9333475753044,1199.5463155463156,489.53478625314335,491.8393068137062,357.02517596101785,243.48748247546564,411.81170108161257,531.6344151867728,680.9464766003227,425.9532643596147,577.7490356251418,1184.2143916913947,295.80645161290323,363.26950169579965,388.3186119873817,711.7247459653317,628.6903698979592,721.8666666666667,601.1387577188522,718.7616603436733,488.3853630646083,934.9494577846631,776.1021126760563,914.3904549950544,146.3460356484327,518.1473548387097,395.274577167019,382.6881083368599,598.9796966731898,661.3444203422512,319.40265359100084,221.5810925559015,670.1909342899071,197.1204333585286,241.9133545310016,192.20428604705333,278.47651386530845,333.93619003260363,186.7928870292887,194.40175438596492
00:40,1023.7742918062747,497.03544372294374,251.87519440124416,419.79317238197757,642.2762113331509,342.4046997389034,1311.1388063732109,376.2817047817048,689.2945670628184,1158.640787949015,462.8554602052835,633.4600802854594,739.8153324862346,351.47014297729186,1202.0642579464898,421.481619012254,471.6985815602837,378.22846889952154,236.92429718875502,410.36071603727316,513.3779212792128,696.7235357334766,421.6326312031417,564.591595535128,1162.8372567191843,302.357530246141,358.6008458895057,414.51441383728377,718.7564798071127,652.7627060439561,746.3046752431754,585.5196850393701,697.8773929877393,478.89088831762353,921.4315607602227,772.1888324873097,916.3889570552147,144.78172293364378,522.3872392638037,396.77133741026324,385.5977108944468,574.5753869196205,652.5372214319583,320.4771819737593,231.0917207792208,693.7475238922676,186.76523754345308,266.6600823045267,200.49196510560148,270.3698005698006,331.4628584861307,190.78765690376568,201.89441876999643
00:50,1062.5317387304508,549.0595520421607,240.28757939308397,429.488336165611,639.270460704607,349.5433172302738,1309.8148947652455,381.5290772809511,702.0016963528413,1185.5386759581882,472.1279186124083,644.4328391237,727.1979035639413,352.44413705043627,1212.4987428571428,452.5159872102318,474.3253249310752,388.83358872203496,233.1563651248465,408.99975436010806,517.1768478924863,676.6416,421.23883103795765,572.2168249061604,1161.799593270475,288.852534562212,373.22984195017415,401.8188874514877,731.1180981595093,662.7599179206567,745.7182576459685,591.8123430211697,687.8258258258259,473.7363325740319,919.3930769230769,775.8075772681954,915.2007912957467,144.95745332108967,526.8202083838139,407.7374834437086,387.31370899915896,582.4088315554453,659.492705094475,324.98575498575497,232.03272146847567,712.3207579672696,195.8405031446541,263.3476465730801,204.17685950413224,239.33598233995585,352.2350728725905,193.57073170731707,207.5503715937242
01:00,1051.0729993891264,558.5201368781259,255.88172453262115,423.7018449030644,649.6220430107527,335.34021263289554,1307.4648193425699,369.92758889177264,690.80517289851,1188.1410971641096,466.7674928342607,648.5177368657387,750.4122105263158,364.2925225965489,1218.3627630375115,420.5363006202116,471.2306796116505,401.4530303030303,234.33759902498477,410.7858531842489,524.918561770129,684.3727842923371,427.85404769902584,585.302758318739,1171.5163314264626,292.9855421686747,370.9493810178817,397.9134925758554,738.9259375,649.3931825852177,734.1577970297029,599.02793904209,668.581514762516,486.41676168757124,927.6994588326247,774.8144796380091,922.7508042563721,146.8204678362573,528.2098825831703,392.18375291980277,388.9578770008425,586.9671165644172,581.7038777908343,328.2190201729107,232.0178861788618,721.1475409836065,193.20165537998494,279.39863130881093,195.07226428079835,254.3140311804009,345.75864502470006,184.61772727272728,199.77272727272728
01:10,1092.410406403941,566.1000788022064,272.6182432432432,436.8998427672956,675.9385685308606,357.70012953367876,1327.6556255132768,401.1771103055412,696.1872352442813,1216.5505325443787,482.6880298406239,663.7731843575419,763.5690446391322,369.24905422446403,1237.7003264925372,455.4956624605678,465.69602831301614,406.87099871959026,243.46308186195827,420.1758241758242,519.5326757090012,690.526560788609,423.99053414469233,604.0236433235758,1153.8868686868686,335.14847590953786,376.6792047286405,373.28130899937065,741.1961414790997,650.5949112822229,735.4638629283489,597.4082002902758,666.8295528191834,495.4507521998297,921.77295621852,777.8373860182371,909.1403421770394,146.28316478286735,532.1962503043584,412.68371719335835,381.1033905399749,573.8538913362702,665.913248467704,328.65897287939987,231.07721796276013,702.2055802807258,196.01426388181355,261.8763308763309,200.45036376437457,277.1708428246014,344.17146226415093,195.07142857142858,202.49645641389085
01:20,1064.2406499080319,548.994724347138,271.1955593509821,434.258924395947,694.6936106983655,338.6951408232745,1313.1908002177463,424.10590054109764,696.7181000562114,1237.3665094339622,474.9659875399899,667.6408689748812,747.0956226094347,359.70455022017194,1230.2495278564684,443.343085106383,496.85198272477425,409.57037492317147,234.46106683016555,418.05495037521183,514.6760345892526,703.8532442216652,430.15288444365063,603.5961187214612,1156.0876288659795,280.59168173598556,368.02401689100026,402.3009836065574,749.0221366698748,664.6790250600756,716.0483668341709,579.9577212468649,669.9155021834061,485.9337078651685,931.0736943907157,795.4515640766903,917.735212685628,148.43527367506516,531.045287637699,409.8473948690823,392.28751047778707,593.2855061908231,682.3206051873199,331.9780410286044,239.35770589834195,716.9849402804224,189.8961995249406,245.92920353982302,202.5251409774436,280.3932411674347,347.57261877955415,205.9389880952381,208.10071684587814
01:30,1075.1906519065192,574.0004634994207,262.5369711348359,434.68720821662,686.0115350488021,357.0534810126582,1324.828673245614,434.9792315680166,686.5713475177305,1221.2707844058243,490.6784630940344,666.7267534841216,743.7275423728813,372.673715373229,1250.565730469672,433.3890310786106,460.3091768412761,416.38466515690715,247.77755430410298,429.8857142857143,530.4411220715167,692.5134755755194,433.533117350612,604.1568094266938,1220.5396443127083,315.59290465631926,371.3455772113943,388.5778635778636,737.5500629722922,634.6783058519237,711.0083669042455,603.0683729433273,687.1277018085576,482.44665718349927,919.1151410477835,799.4813883299798,906.6002509410289,146.32636996669694,539.4160117878192,417.7105546580506,387.6114141838019,554.7344357976654,687.1017781937295,331.250072695551,240.165857605178,704.6842929205079,201.61383871788348,238.28872668288727,202.80480971281813,280.49490373725934,362.34606147934676,200.5056818181818,195.28896961690884
01:40,1071.2625305623471,545.5148399158682,257.23196881091616,426.3466687667349,688.6861875184857,351.0066772655008,1313.5368852459017,435.3630346232179,714.6867061812023,1247.6073187895847,474.61161769672407,670.5356016223524,748.4674329501916,378.12066488815924,1245.590407673861,451.4001515725654,475.82703544994155,401.3079847908745,237.00748987854251,425.3496724096093,530.5969873962496,696.4701305918311,440.9021816881259,596.3940930130042,1172.6887477313974,299.2448905109489,391.8887989203779,394.8556634304207,742.1585443037975,674.7158507360493,737.6783216783217,594.1105111591073,683.9745278875714,482.15163472378805,937.6773512476008,812.2068452380952,934.8210420337276,149.8155188532253,537.489423778264,415.8546137339056,394.2076796036334,601.9684813753581,689.7337709700948,331.74367816091956,223.74945652173912,713.3858978812087,201.99875062468766,253.15149006622516,199.2090715804394,274.95462280204197,338.94652762369645,184.54969382948659,200.32549019607842
01:50,1083.8227036924015,559.576943416182,256.00272479564035,436.5118861432593,638.1524861878453,349.5235652452709,1322.1803278688524,446.17452229299363,700.1435053885423,1232.9361207897794,477.1733154542407,669.8284671532847,752.6532769556026,369.88532675709,1251.7001445086705,470.8769040757513,469.36353077816494,411.08211508553654,241.79180129240711,425.3889564582827,517.6758513931889,710.9423393739703,441.73481454936393,607.0261780104712,1160.9712518195051,309.6804338756779,386.41519194119246,394.06057142857145,734.788011239463,677.7260703097808,758.8136377661216,599.2434971098265,665.891861761427,472.1450660669103,943.2231578947368,817.8881153654899,926.028843742162,149.89259842519684,539.5999508840864,415.59460181721005,398.1728952772074,583.8125749940004,699.8636803874092,345.0086956521739,231.6158686730506,712.4534065556891,193.26203966005664,242.8541996830428,203.70725449031957,275.3694665153235,345.0004719207173,186.7019448213478,205.03165007112375
02:00,1085.235584335492,555.6623307671888,242.76529108327193,426.8933354340633,666.5755847119224,339.3495321460912,1319.796443228454,445.9685359045927,690.0034071550256,1241.3777262180975,474.84944774851317,668.3919946332737,747.8025586353945,375.56322553897184,1249.087147030185,468.5599835661463,480.50788158400616,418.3290529695024,235.55748417398408,430.2911300121507,513.992628992629,704.6766266406032,445.52548036758566,606.1867469879518,1167.0465872156012,289.86087596613913,394.90597345132744,404.6749680715198,737.4984662576687,668.8346073662266,742.2570905763953,602.7645359335501,673.5050997782705,479.48478873239435,950.1405467847517,811.2300399201597,926.1675907258065,150.71181899374815,553.6985132829636,418.60979591836735,395.1101068200493,595.6075345731998,688.9262835609986,342.9602571595558,232.81103448275863,682.1952890076846,192.6891447368421,240.2493867538839,195.9699785561115,280.0432555492316,345.8014137397835,200.93105209397345,203.21264157837047
02:10,1091.0277777777778,567.1636460554371,259.6950135291844,433.2763116556707,649.513444664591,353.55517132977053,1309.6516216216216,432.06362942224484,705.1221159257175,1250.671947809879,475.71916055280667,667.3420115709836,748.9258474576271,385.4831369362048,1255.7545327754533,464.22033898305085,466.81591083781706,411.3856338960609,241.73612228479485,431.4636341522744,527.5572755417957,694.5606312292359,442.4019027104649,620.46925,1160.9914452129597,300.23249516441007,396.5004016064257,406.3467948717949,748.8236767929847,676.8965397923876,726.6694888679837,613.791985428051,657.4575678040245,459.98480504587155,950.3599769982749,817.3055276381909,915.3058971141782,146.60395738203957,565.4717898832685,413.4204909284952,392.41769041769044,572.5770999757927,687.4479041916168,342.8617886178862,223.68744734625105,669.4401858304298,194.60081613058088,245.62193126022913,205.35501291382954,279.84988713318285,344.8193899782135,205.03024293505206,203.03443223443224
02:20,1094.181146025878,575.4076331831434,277.7830065359477,439.2308786346397,648.5973808860407,373.4145489199492,1314.31834096418,417.3653697500644,696.6283783783783,1258.213868783563,488.1542945311161,665.9876461504523,764.0611984700382,395.60049019607845,1248.1149161112387,461.4644012944984,464.0027047913447,402.9905135754007,238.1939233278956,434.7056277056277,528.4102878138395,697.824097755044,438.2566037735849,611.2325195543967,1163.1029518950438,343.76052889324194,393.551404345522,394.67046173308034,743.3529411764706,638.1421205285208,741.6181706568447,600.9728654124457,671.227733686067,470.2337294850028,933.9362526642124,829.3118860510806,928.7376349485313,146.06870229007635,563.81457925636,412.35554356622606,392.2568395263373,572.9141961918534,704.3648519579751,342.9677702900674,234.57572473584395,729.008316008316,192.39446284902982,238.22554567502021,205.38164603058996,268.01280623608017,375.92910101946245,212.3197650020982,203.67131839882484
