Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
00:00,32.84256395839191,30.019381633594833,16.111230636833046,27.75851975747439,63.46723207401696,39.171016272643534,21.794062205466542,68.83833303395006,59.694274028629856,53.2160348876216,170.2746196957566,35.41304347826087,44.57269461077844,64.32689412945308,167.3871639530481,19.00974025974026,63.92243958573072,40.290259315755065,57.27043737119304,72.22636217948718,50.494233937397034,64.81660692951016,59.661927779357406,38.7378210806023,37.592238316479914,40.61788235294117,40.9217037269026,36.42166195009004,27.300769971126083,36.759642085775994,94.84033018867925,34.61239060340857,31.00722635494155,59.84888304862024,82.80866274179984
00:20,33.82800777993887,31.411241217798594,17.188257817485642,29.443153526970953,63.17590206185567,41.26077844311377,24.304971319311665,70.0716885007278,61.77384563532188,56.09836065573771,172.35104669887278,37.267011197243754,45.31090207428847,64.56800580832527,166.81754848427792,19.373297002724797,62.574252976859135,39.511868795856714,57.010787238925865,71.72450871338525,51.19391507856904,67.29271396754693,60.31267448352875,39.40669431279621,37.199457994579944,41.73780487804878,41.77340526816884,37.52435977514054,29.801579703207278,34.8325,98.4400205497046,33.179153812252096,32.208333333333336,63.78278058423018,87.77293868921775
00:40,32.249375173562896,29.62355122855818,16.11574074074074,27.149165434185505,60.83286155429748,37.795692307692306,21.93676262387919,68.54434971884636,57.66039637218677,55.294315506222674,171.3636727345469,34.39523809523809,44.098774333093004,65.5836961780358,163.78694418164616,18.15358205539025,59.42184390891001,37.49261190786615,55.80686988171065,71.59514331210191,52.452429149797574,65.39770188317907,58.16222826086957,38.98231944860653,36.407121170300854,39.67992556408467,40.24031746031746,35.7316949581961,27.334841628959275,37.085499530222364,95.40969605626726,33.54271961492178,30.35652540586127,61.196883230904305,79.86798819063686
01:00,32.52839295854628,28.988018433179725,15.679581649631567,27.05177111716621,57.044804455132265,38.33014796547472,21.62570888468809,69.20224719101124,58.61599210266535,54.44208754208754,168.14138613861385,34.809736489504246,44.660033565092306,66.27705735660848,162.32341723874904,18.64781144781145,59.42813388755196,39.65707434052758,55.47904328018223,72.69883393646964,51.862699468085104,65.36115326251897,61.57643487858719,38.92650602409638,34.29114285714286,40.63239371534196,40.47518411783541,35.364773495605135,27.802902055622734,37.03481504507305,92.95525568181819,33.311037579768374,29.965480043149945,61.91738079542957,78.97906197654942
01:20,33.66872197309417,30.172209567198177,16.394718058529623,28.011539254069646,58.59611258361732,40.33766635716496,23.469106463878326,70.07539041464727,56.080269607843135,55.80984490896831,170.47784431137725,36.13978494623656,45.18038740920097,68.11060259344012,160.30878724615675,19.663459527295544,63.01627562883112,39.70839421984088,55.28191370444892,74.72409638554217,52.049366244162776,67.1829109811566,62.60061145080601,39.30500894454383,35.70950200343446,41.066191680073544,40.7085201793722,36.49144753637988,29.269569355222462,37.54503535198278,93.70339412360688,33.36546184738956,30.808524590163934,63.49274087109547,82.04674457429049
01:40,35.428010103845075,31.4702947845805,17.674952651515152,29.96478725634039,59.863945578231295,43.51336233685519,25.04634495938844,71.53987184051263,58.86417079207921,55.89678510998308,171.53504205046056,38.32967032967033,45.56183830606352,67.04297178358789,160.49282748206872,20.712698412698412,65.59647112740605,39.52973812694186,55.589853438556936,74.96997776130468,52.52763648694473,68.4213230571612,62.61750633267661,40.34781315084796,35.66476136038868,42.282697547683924,41.350145489815716,36.303270564915756,30.40132669983416,35.46246153846154,94.04576183047323,33.32257304429783,31.5708635464733,65.78083700440529,83.60158201498751
02:00,34.224245873648265,30.151985394796895,17.802247191011237,28.280281107895824,58.048679764735326,40.36835561081753,23.152163575844032,67.48617799179597,55.40836408364083,51.58833502882333,157.98077677520595,34.21004165753124,44.19684848484849,63.04076923076923,155.32755995432052,19.049270879363675,51.33024775387966,39.100893440836785,53.41610436347278,74.11830535571542,51.3658619517171,64.5956690368455,59.60954013139103,38.21957112654787,35.762807812057744,40.5524278676988,38.80244870946393,35.04582484725051,30.01279317697228,34.50550795593635,86.6119189511323,33.48533269735273,31.568042142230027,63.48431285903668,77.38455217748562
02:20,32.013852813852814,27.23985408116735,15.580118020880617,26.279260348812777,54.08796296296296,36.82532347504621,19.52571185720357,63.985170627121676,52.848929663608565,46.887997325309264,153.76305533904912,30.720106288751108,41.148048780487805,59.58605608438384,151.49050755521117,17.9585313174946,53.11659192825112,36.97438704028021,51.04496363235618,64.895664952241,48.50206327372765,62.64510887227819,55.35869258946182,35.69253380364491,35.17160598362969,37.67948717948718,36.603271983640084,33.2973608570682,26.7832431160273,31.23826714801444,83.37982333798233,30.43266951161688,29.793482952093225,60.99025902147443,74.72483766233766
02:40,30.892878163625664,28.555354722096702,15.11555745773593,26.20824479388015,54.55788271134806,35.962732919254655,19.985680190930786,62.53405017921147,51.835633241337014,47.47584541062802,150.69933097205825,30.41309655937847,40.54735576923077,58.119760479041915,145.60692541856926,18.119037004012483,54.17781614156237,35.74972937865339,49.243034055727556,66.54062623860483,47.88750862663906,59.12467616580311,54.420273666573586,34.71805638872225,34.90512602662135,36.14442700156986,36.03780653950954,32.921763506625894,26.382863849765258,32.1884236453202,79.55658362989324,29.747087378640778,29.98714652956298,58.09564833222885,71.66268533772653
03:00,29.86924219910847,26.52173913043478,15.218211842415664,25.512054619159375,54.09069857197993,34.92801251956182,19.183742183742183,59.74556213017752,50.66687097762795,47.226551724137934,144.26235294117646,30.693020985846754,38.63377609108159,56.17246794032976,142.50083908260302,17.564354450681638,55.54651418517704,34.4346046110752,47.69517302182059,64.100038925652,46.55822741326005,56.72310692232694,52.636439732142854,34.03101475459199,34.848536516055695,34.36692913385827,34.601020408163265,32.527216174183515,25.159510567296998,29.55767397521449,76.9609375,28.65915559772296,28.415769065058164,56.10366931918656,68.58739255014326
03:20,29.039402985074627,26.428509905254092,14.43498817966903,24.985492227979275,53.216573725846196,34.7809583074051,19.57734412184674,59.729218694256154,50.91750380517504,46.105633802816904,150.10081365350268,30.285714285714285,38.65802229762482,55.66535122336227,140.75887711470534,18.042771599657826,53.269048371798924,33.86025049439684,48.56798930004458,63.20823710546574,45.795184926727146,55.414064868141864,53.74583921015515,34.26084373143197,33.756895081034976,36.54246885617214,35.57550886408404,33.83255933952528,25.113943693194415,31.34667937718462,77.369274136716,29.482930298719772,28.230155306298535,55.67732749178532,70.01441515650741
03:40,29.16822429906542,25.863793103448277,14.599030470914128,24.34316738373284,54.22219334719335,33.611976779712805,18.37536231884058,58.56070796460177,50.832072617246595,46.7328813559322,149.6488764044944,29.508282063416942,37.40099478919943,54.57251908396947,139.22786434463794,17.36790017211704,59.9412680756396,32.83054676909173,47.537803780378034,60.42593305117353,44.08245981830888,55.14143362262938,52.31907158836689,33.46923536439665,32.049643366619115,34.90787079162875,34.98951163552933,32.519473684210524,23.406625166740774,29.658838463979688,75.9333641832485,29.247998115873763,26.879905131522207,56.00794526594571,67.02658486707567
04:00,29.88549848942598,27.077255071212775,15.535231316725978,24.811316872427984,56.16859243697479,34.8312365756367,18.74644128113879,59.587692853342794,50.90196671709531,46.250083920778785,151.4613966823674,30.55862775217614,38.12494073020389,55.168895882507215,138.4619270346118,17.843153700985532,60.277022509471806,35.511745739290646,47.33780760626398,60.99140093156575,44.2695436858861,55.34837662337662,52.513597733711045,34.424586143470265,33.11439114391144,35.62205444978266,33.40396694214876,32.89086626537556,24.12239874692325,30.412251655629138,76.94794841735053,29.876215318947118,27.488745980707396,58.21616250827997,70.55137126483831
04:20,27.741511165494035,24.00826446280992,14.055229142185665,22.15656979124028,54.65164734991535,32.923359901900675,17.63294010889292,57.316313823163135,48.46607849102525,44.47666335650447,144.67797643234456,27.876702677313293,35.41285063533925,55.77723660599846,131.41187281749677,15.882648784576697,56.747951703320396,32.46546681664792,45.081646423751685,60.424144144144144,41.79367897727273,50.481953290870486,49.90219224283305,32.508009858287124,32.35341928251121,32.442453480358374,31.384193548387096,31.571959638874137,21.995506627724108,28.194567062818336,75.49988320485868,28.43117550829633,24.55122470713525,54.990674955595026,68.7051597051597
04:40,29.20436385986478,25.468285043069695,16.637130801687764,23.480049109883364,55.223794549266245,36.46389496717724,16.083617218953236,57.271611526147275,50.56599140577041,46.6835187057634,145.35257189145403,29.382835993523017,35.826458384183546,55.41612255148167,129.6465855940131,17.011180124223603,54.67827823385844,33.95687530803352,45.12783318223028,60.370269215762775,42.070896845090395,51.22369230769231,50.546058091286305,33.496308186195826,33.51158192090396,33.46302695231513,31.78257956448911,32.2778958554729,22.763914233576642,28.364940517844648,76.04755244755245,28.968013468013467,26.065217391304348,56.43715606427471,71.2260834014718
05:00,29.445716053201362,25.010799136069114,18.116764361078545,23.37841756420878,53.964346349745334,40.3432930705658,16.426112759643917,56.40736842105263,51.18529862174579,46.74235214140041,142.80619380619382,29.01115241635688,35.59101012595703,55.33742331288344,131.1346153846154,16.845253299276287,55.63796958855098,32.168366078090024,44.230261660978385,58.45058365758755,41.723684210526315,52.73617153511498,50.95839112343967,34.55887122932209,33.37089991589571,32.644712430426715,31.191085003455424,31.884522854851642,22.450123290741985,28.59246575342466,75.50576334980005,29.07210626185958,26.185201118520112,57.4927374301676,69.37347436940603
05:20,28.899656142544544,24.989256553502365,19.579500350221807,23.611685940353013,54.44143790849673,40.830920850015396,17.856587989244098,56.840791584952754,51.26942200124301,46.693608386878594,138.3196328810854,28.532798165137613,35.33092809156506,54.58466847424205,125.82063111275143,16.40260012581254,54.04097083054999,32.064531899291126,43.26784484737205,55.80028787333573,40.72980700500357,53.712370097217566,49.56649300795174,35.3781045751634,33.43709358213175,31.880736137667306,30.054307743882,31.863833243096913,22.486645540968762,28.91592005513439,74.773492286115,29.534341978866475,26.58819796954315,58.9590056694287,68.57695374800637
05:40,29.179937304075235,24.09244011976048,19.916295427901524,22.747197758206564,51.89738536328998,42.995054095826895,18.50806972240155,55.66902154715648,50.97903629536921,45.156663275686675,137.2281496062992,28.110285842898943,33.842329902083854,54.10874144286466,123.5921612127935,15.874779151943462,56.41539544707815,30.781655034895316,43.12931034482759,53.56621813031161,39.342456140350876,50.9119696010133,44.71422222222222,35.396088019559905,32.71975979410924,30.804563263424754,30.501170960187352,32.129411764705885,22.216331096196868,27.636396011396013,74.091649220749,28.46493569521961,25.31662723166272,55.54198307658928,69.129045145825
