Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
00:00,707.335832083958,1073.4039162112933,785.3237139272271,751.4757475083056,1035.264869151467,696.9616261398177,1040.252232142857,1487.074297188755,1156.443581544084,1030.517971442639,1489.9236692333445,725.0209625036906,772.8807705081368,745.7630952380953,835.8133187772926,750.5540229885057,1302.3214760638298,1758.4569444444444,1488.020594965675,947.6845930232558,1855.429392971246,864.7256022866476,1876.8820433436533,1124.7295975930801,923.3848892405064,1221.4533879035926,1553.5420501428118,1362.170607028754,1171.4368848951647,951.4662353416902,1229.71285056509,915.400105152471,784.2072434607646,686.2468908337172,970.0961251862891,466.47773279352225,710.5219458668618,1049.773021250385,790.8236390753169,1571.4869138495092,418.1981954887218,1089.9994292237443,616.4767302077967,1668.7820176484618,871.7702265372168,619.1049511854951,755.6366069039336,473.16511290656723,1159.2497868712703,1163.2433584781895,1092.4118268215418,1303.4590998043052,813.3783617642539,763.1160191591272,913.8978902953586,843.7022596366859,1017.7948604342047,563.9179505553565,600.6053268765133,1064.9349236241892,511.2826913932477
00:20,744.1634026927785,1056.3163120567376,764.3130489335007,774.1133186166298,1023.4023172193369,722.0594738848647,1030.0313784086663,1469.2453912331011,1181.8437074057247,1011.6983024691358,1720.5834076717217,728.7285756069026,764.402398401066,740.6804942630185,891.1830101065283,751.8408876298395,1322.2658479920344,1779.5802086270087,1484.8025652771416,939.1717864598867,1834.0502775057134,854.3753446238677,1893.4387464387464,1157.7298245614036,1006.5810968494749,1195.4345690040197,1486.767065674539,1349.4268014346267,1183.0576256499132,966.4849837662338,1168.9565217391305,914.6867275658249,802.6572649572649,675.3796085571233,951.5758770201024,458.12461380020596,701.2784594410361,1090.8041718555417,778.2069603850425,1560.8278551532032,402.53568229322184,1096.0451467268624,630.9982911825017,1695.079330943847,881.0922746781116,617.0845844013182,721.6844755244755,497.6927661323469,1167.699805489518,1177.4542743538768,1124.701230228471,1286.3997622820918,843.8148663266883,761.7567496029645,951.9161383285302,845.8222122704881,1042.848158131177,576.6566844919786,600.5288725939505,1077.3664697494398,517.8836628039082
00:40,695.3119769119769,1083.254824344384,759.6952472703917,744.9164461247638,1031.279505582137,706.9255359157578,1042.9456480425695,1482.9119445576844,1185.141743119266,1008.5517943497073,1683.3356643356644,743.2131099353321,767.8467497473897,734.6032986111111,888.9812181379125,773.2465204057561,1305.6749750747756,1747.711252068395,1528.1007228915662,977.5156013329295,1864.811738293778,838.8745158791635,1856.2064497552549,1177.289381563594,977.930857368629,1143.3686715707486,1550.7294041028981,1363.555041322314,1169.9705882352941,945.419237012987,1208.8505457598656,899.22030237581,809.0750647109577,685.9893518518519,930.0813008130082,440.15309672929715,701.4663951120162,1088.2659838609559,777.889100609756,1568.8102621934029,401.4277126540427,1080.2984054669703,632.051637279597,1692.1496566421974,873.3610223642172,617.6104461371056,665.6040533860603,486.0993431855501,1123.27990430622,1186.9879476584022,1139.9446378830085,1249.3485829959513,826.6923913043478,756.4912605932203,914.8736037624926,846.186365648517,1038.0190217391305,592.5106602475928,589.2743732590529,1088.6518792359827,492.6738813229572
01:00,631.233892321271,1064.3333333333333,768.0602998696219,758.8487787356322,1041.017009493671,702.3398813936249,1058.056761904762,1513.1756156641097,1215.7781868384723,1008.8051590282995,1505.6701342281879,636.4167018135807,798.44918699187,750.117758186398,697.34243697479,721.7273348519362,1334.006258234519,1716.2694976408548,1476.1823869104908,1015.1776696075449,1915.3061480552071,851.7980237154151,1928.002979737783,1131.7123928293063,963.7104417670682,1162.7199828473413,1578.6745009658725,1379.5576603522766,1138.3314718787394,935.3693065244153,1214.840567612688,924.8277661795407,853.5795454545455,717.0525834476451,961.770913277053,497.766598220397,702.816757493188,1086.643879173291,798.6240208877284,1568.2447361225047,427.9369103773585,1111.5959021058623,654.6771540936718,1704.068197797047,875.5709762532981,613.4670619235836,696.8268680031242,482.09075873475297,1178.645332156257,1162.435582822086,1123.3402606551604,1236.712643678161,812.060259579728,754.0859207708779,924.9988472622479,842.0341726618705,1035.2819687212511,578.6183524504693,570.3579611877484,1106.5612689197594,526.4367023991832
01:20,659.9108942065491,1067.9938124702524,787.1466395112017,760.640749601276,1006.5279106858054,718.9886488465763,1062.2630775105001,1520.1543677702434,1203.310885608856,997.1347553324969,1767.1316386745348,637.0937907077724,774.1246612466125,735.3351001177856,869.7914240338804,726.104326273096,1335.7094240837696,1718.427672955975,1443.3643822393822,1007.8215488215488,1904.0867313915858,868.594237695078,1997.4829510229386,1107.8642884839085,971.589184826473,1145.603757472246,1589.4731078904993,1381.244369747899,1144.4105308219177,933.2527517325724,1234.6690170053919,943.1952723535458,840.2438680575134,715.0971585701192,956.5913715913716,474.2242570836213,696.2488151658767,1104.1827751196172,802.5346497764531,1555.1851533390657,423.64455532726737,1112.127611518916,650.0912180289752,1687.132183908046,906.182784272051,605.4323797139142,700.5823744769874,497.97160033167495,1170.8069902048085,1174.4721682847896,1130.8242530755713,1222.9439672801636,827.1458268693764,726.276390008058,942.9945574334001,840.6328371673433,1037.5977757182577,602.2843942505134,605.182092321967,1097.7960824742268,515.0623345367028
01:40,668.9929770992367,1049.2278360343184,788.2190147474114,770.3052256532067,1000.2814251401121,714.3796262367167,1075.4525352649637,1497.7445956765412,1212.8771283939254,1000.1480927449513,1511.8859825620389,735.8009340338588,793.3090289608177,748.7480916030535,851.5490987355394,704.530017921147,1358.2133592736704,1731.130072262368,1480.222273998136,1007.1140298507463,1912.0118971061092,893.7433734939759,2019.9640378548895,1090.1789433089086,978.1645975170204,1161.8075240594926,1572.9887676508345,1392.7165937394816,1108.9970662196145,937.1689106487148,1208.7746655518395,950.7832460732984,843.1793201133145,716.412356979405,1067.2036870503598,481.7771210013908,733.1345068083693,1097.5382390745501,831.9500563274503,1552.8404133180252,427.34550898203594,1144.5390109890109,649.5611536407334,1711.7058681477904,906.0731182795699,618.7582802547771,748.5756138392857,493.50986842105266,1194.6743464776252,1179.522265880812,1104.1696459866807,1248.4031862745098,822.9540983606557,760.0446166176863,959.0915629322268,807.004076640848,1050.4260869565217,592.8509166378416,573.058486512294,1092.0724194206446,518.5122071516646
02:00,670.2803493449782,1015.6358695652174,785.6776957163959,691.0698174006445,934.8206168831168,716.3090239410682,1021.3708034703885,1368.5649376759147,1096.5379341864716,938.0595650024716,1678.4161717679306,729.5669426206109,738.400890106128,686.3654937570942,931.8239130434782,727.7565686054345,1255.7589139679424,1647.5351595594466,1436.7194043741274,877.6025878003696,1808.4727213328977,822.2880434782609,1967.52,1095.4890196078431,908.1083432186635,1075.1662162162163,1449.188727858293,1291.4804116865869,1185.9017926734216,887.3420313127258,1134.7479608482872,865.6340579710145,783.3844425723112,650.3389292196007,1000.272238514174,443.23980649619904,722.5202702702703,1109.4341238471673,758.5250291036089,1491.418499717992,400.49743434953217,939.2730627306273,600.3101243339254,1584.5951875442322,840.6638477801268,546.7370647575659,681.629546726357,520.4800907778007,1084.6953210010881,1201.6140174379611,1053.074772650724,1149.8153721024808,848.9475457170356,712.3272088624695,871.4981602037928,772.9872958257713,962.8282828282828,578.6945983379501,598.9288265306122,1074.6042491147678,376.74394160583944
02:20,660.2266508030934,989.8586789554531,754.5324871562406,654.8667321545514,901.7009500206526,686.837847598411,1006.0867269984917,1281.3498577813896,1029.6052141527002,931.5822352367009,1575.4729225023343,695.2939988459319,707.7095899695018,738.7192292567834,897.9850746268656,707.1816562778273,1194.3223919402014,1575.4837574445046,1454.966008268259,848.2409271119244,1726.515940143136,775.5299212598425,1873.6483348609838,1031.5021819402484,892.3966244725739,1053.223648029331,1427.6985507246377,1259.835324507588,1173.3310492505354,855.6321839080459,1050.9253731343283,806.2882404951371,739.16449603624,619.5286103542235,963.702216066482,450.68616841393305,653.9231536926147,1024.2128078817734,717.5211433046202,1400.9891606448027,401.6901238296587,956.9594594594595,594.4330835117773,1452.8930430667297,780.1973611874656,490.0047393364929,618.29256155055,487.7534921939195,1068.6886175316179,1147.6377322229341,999.5008707767329,1194.7722502914885,798.6111111111111,694.0598882086771,824.0544105523495,711.3218604651163,867.576563958917,574.2379603399434,565.5275820170109,1012.7953469219683,450.73376313276026
02:40,636.8767123287671,969.1613729508197,758.2309113300493,636.4925668979188,888.1737012987013,664.0380434782609,1028.8096494534489,1221.8771569433031,1018.307371349096,928.3573652694611,1345.3351667239601,671.8517559009787,712.467681895093,747.0938586326768,892.0409356725146,688.3352979698756,1163.6265372168284,1550.4251545283526,1447.7743261763362,826.5710799267846,1713.2715003138733,753.6431962025316,1811.9978468163642,1023.6085169966381,866.1787495205217,1034.6066545123062,1375.6521739130435,1237.2570422535211,1140.6336933045357,838.9221821099078,976.810183299389,824.5946291560102,736.2140468227425,614.8076923076923,1002.0779443254818,461.3557594291539,650.8004679144385,1002.7656359803233,723.0027461749705,1356.6289007590667,419.07210510235257,834.2087312414734,599.2431910033386,1445.5111731843576,746.118442401298,456.7499175189706,657.316430020284,472.3149317579955,1052.6616119651019,1115.4000645786246,995.223273746933,1137.6466851925368,778.845871559633,680.9105395582891,783.3577550456179,652.9970034246576,867.7720758206195,548.7264864864865,525.9501726689689,969.1899231731285,481.98286833088594
03:00,636.5452552458503,988.0890985324947,739.6463866584311,638.3851753805427,876.0217124129455,659.3469461510662,1021.8375808292126,1213.827358879275,1024.288612263716,925.5925387596899,1323.193079584775,655.3196372910173,701.0532383858936,755.7362893815636,889.4224017832265,659.3757411067194,1135.3654096228868,1539.9827018121912,1429.9835616438356,839.8504180860948,1720.9716510903427,736.630235341045,1919.543721236029,1046.4316960859555,823.0805577072038,1018.7206349206349,1396.4142764015646,1115.5913900036483,1144.9970174691096,817.1286525974026,930.9731958762886,814.7079037800687,726.302043070127,607.7062528115159,1011.6008119079837,449.8913934426229,642.7693597049949,958.8614771682501,707.8196017180788,1373.5829750644884,421.84551083591333,885.4387926215763,605.4324134294252,1426.6941149104443,745.729302832244,434.8914089347079,656.199196326062,465.8121558229655,1043.9559328886194,1116.628862590401,978.7738886944347,1103.8126501200961,780.7326877398136,660.070494599204,745.4367461430575,687.9047169811321,861.0757644910999,542.9642726941305,504.1615620214395,957.6192967768941,479.57184255010867
