Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
00:00,1335.666537492734,992.3551244200759,1513.2499238037183,1388.7366714697407,1297.1365953109073,1932.4706381174476,1105.1120985659463,1393.4380234505863,1402.1393210749645,895.72814459609,767.8779604346614,2780.084856396867,1754.7554143805949,1892.528710385943,809.7510137875101,464.1488706365503,1261.762883235486,3036.9857992073976,1197.4012176560122,1173.7888252646192,724.6575748591758,1357.925551138417,2424.4422452952626,1693.794743758213,835.2047174009791,1536.5027737226278,730.7251861042183,1158.9043575418993,1233.1594364108269,2578.3113695090437,972.1600877192982,978.4924190213645,1493.1341346153847,1652.6471277842907,1727.326987393877,2072.133649762678,494.6384897154128,849.1089689857503,747.8035064505458,647.5224593819688,773.5029021558872
00:20,1355.375190258752,1070.754509018036,1504.912243019331,1415.2482104509663,1250.336203926972,1869.587503918086,1096.4849828663575,1397.1049957662997,1300.3155975112636,889.6714922048998,760.5257062146893,2738.9747043363996,1777.5367753100663,1846.2371134020618,813.1111111111111,470.6507883260651,1277.1813204508858,3047.6186186186187,1192.7881074554784,1142.790482596267,722.1779213153259,1358.8085106382978,2396.3799237611183,1683.7584342003606,858.0990712074304,1493.1601642710473,729.2264957264957,1116.9314222712237,1231.0787401574803,2577.826059050064,986.4912329529641,992.5983022071307,1531.4461349693252,1623.18126450116,1230.6552488414266,2085.9079476861166,503.0019903326699,824.9155937052933,739.7947350883039,628.3925086559648,819.3207637231503
00:40,1404.2161511390998,1059.925796812749,1531.4340776996023,1413.9184,1269.3212637557685,1949.0626061120543,1120.295189071471,1416.6157999431657,1339.8369813041495,904.811508668388,807.0891647855531,2698.113071895425,1789.8207926479035,1910.8963119709795,830.9367041198502,506.59824957651045,1279.9845659163987,2982.0774357346872,1244.0809336162474,1214.8508817880218,734.9755954131138,1376.8395106153293,2134.4765968450997,1646.5326797385621,853.1196087149845,1535.344421548425,736.9337867573515,1174.1008993200264,1197.0507505360972,2637.0603031280234,1026.1101432986793,945.8077858880779,1531.3630418987648,1671.8912728327052,1306.9873696872494,2099.7553479223016,484.57433184855233,799.849855907781,739.1447105788424,658.5074719800747,764.4029598308668
01:00,1306.4849085701696,974.0377855887522,1559.4135407136323,1466.097141855164,1290.6095033940694,1986.6952069256756,1136.6939526327892,1441.578739044388,1323.6904647819838,904.6520467836257,828.381593714927,2731.3626410086263,1788.8525919490298,1925.2731663145187,862.3694454645612,515.9551354401806,1324.5365223012282,3034.224874371859,1279.5632393084622,1281.6097864768683,781.7937518079259,1398.8383512544804,2150.943292202678,1625.3167126033575,833.0463985859478,1549.275689958896,755.1656686626746,1214.603323857424,1207.3483935742972,2606.1904913848116,1044.1468180617903,962.9843150923667,1527.9921782412894,1760.2417677642982,1354.6834889727797,2134.803088803089,464.0535135135135,801.1452819332566,730.9495382585752,720.8898461538462,798.5754536771728
01:20,1492.3520545116662,943.6936339522547,1566.528781383956,1466.8392191659273,1285.7231797397117,1885.726685867514,1161.0340685309177,1473.21377536439,1363.0488823384917,925.0759447674419,805.5058321479374,2784.184829413713,1786.3046062407132,1903.8392050587172,865.5682326621924,493.9320945945946,1321.778984350048,3030.0879396984924,1282.3166210878153,1290.7455972101134,776.9115723628092,1423.3460577952194,2173.2522356654395,1754.7488998187937,828.0306666666667,1588.0990648743425,780.0561114381009,1269.2698127725057,1239.3391246241229,2578.777532344588,1073.212987012987,951.4624519734544,1560.2689421447592,1753.9575566389447,1387.113483590352,2147.796362766212,471.5782349756362,874.843186936937,732.6406712734453,910.7585616438356,847.8276836158192
01:40,1344.377794911334,965.4356268467708,1550.4133942161338,1467.0421814331098,1305.982897033159,1883.3527421120732,1164.4322503961964,1472.3227848101267,1283.103567318757,942.2460431654677,816.3878873239437,2783.874373433584,1752.6816952209197,1917.497327790974,852.1856720341768,492.5244318181818,1323.51648,2996.0349907918967,1286.329286798179,1229.2804801010739,801.7744985673353,1433.7211538461538,2184.325726141079,1734.5807770961146,819.3442838370565,1560.7767673804635,790.9087677725119,1265.1146857313076,1219.9453447727994,2540.8728250553622,1095.3336719146776,949.5587030716723,1646.801948051948,1677.751922529194,1398.4941410129097,2127.610348977136,455.8136541689983,899.582839401637,721.3212536728697,914.3768502790584,858.5633270321362
02:00,1318.990243902439,972.7477321814255,1488.556432038835,1477.9430096418732,1229.0703428773418,1991.793775576136,1109.7339215686275,1386.1981607831503,1320.159372805991,864.7568940493469,789.8212765957447,2703.5269789983845,1710.3781839976027,1739.6610429447853,837.3304511278195,456.83863368669023,1253.3404973902364,2963.8623936816525,1237.2920806985849,1238.6448598130842,761.5293948126802,1328.6841549295775,2064.708103855232,1605.777211317869,801.0746998666074,1501.0323050058207,772.0352211326796,1208.204014379868,1152.5204865556977,2450.155324511657,1066.7045174031102,932.493374108053,1633.5676224308552,1776.0412817551962,1389.1371672819118,2055.2624219725344,469.2712427345696,854.5328151986183,701.8160579137874,880.3671838269863,728.2113445378151
02:20,1316.4597207303975,862.5728577642453,1226.885528330781,1467.9809396422004,1191.4189723320158,1910.7443965993155,1124.3430978364925,1398.0461940732132,1192.4714700193424,838.6680686996144,833.5457368718238,2569.4725274725274,1532.9227300060131,1623.5794871794872,856.7482394366198,486.7718006795017,1185.9478435305919,2793.142061281337,1296.921036769138,1362.4120709289084,806.757299758907,1277.9403557725846,2036.198955613577,1732.1779077051576,736.3036809815951,1531.7917265153692,802.5599515542996,1237.8313600924055,1164.6846103038308,2456.323547979798,980.2556642636457,875.4243364357118,1536.2225534028812,1659.3094133697134,1455.4024006296734,2116.0091312931886,388.9362462214894,750.4894478172882,632.4182754182755,760.7812687013765,656.5841698841699
02:40,1294.7402116402116,881.0790078089113,1205.8413127413128,1408.1225263852243,1202.5785007072136,1871.7961593643086,1110.7857812793097,1373.6974037600717,1212.072676450035,799.7854889589905,832.7897855530474,2552.1766062602965,1539.507215874925,1490.8906009244993,832.6810793237971,448.9619356742402,1164.761564017378,2732.452485840151,1271.8154959300573,1348.3471555860178,782.6883355176933,1216.6207737887767,1966.1010679864548,1422.4821078431373,702.5879983890455,1466.4022022602144,761.3990096967196,1198.7040757749712,1140.4983062330623,2411.7742549143945,962.3931288343558,885.4759663865547,1488.702989869039,1628.5510760010895,1426.7401621514732,2069.1852594635247,375.2957746478873,683.8217505088688,647.7946017116524,752.059125188537,632.6912886391008
03:00,1229.8479646885728,878.56146025878,1207.4205128205128,1393.8105475310715,1220.7665028089887,1887.2073157375971,1083.124150032902,1373.6767407407408,1186.7941965374298,820.6236743072186,835.8272574312956,2496.491447368421,1520.8727882855399,1471.8376923076924,826.8147476579027,435.34713103054526,1191.939746835443,2766.9400256574727,1250.7797317436662,1354.299250170416,767.0354341357857,1215.560721721027,1924.9790120296902,1379.3892303909515,682.831983805668,1464.549316264184,754.6959444805899,1188.762796139222,1115.7670532060026,2350.2006986344873,934.8238608525232,788.9870448179272,1459.4532019704434,1685.1470342522973,1446.4905106632752,2039.492574880443,371.82675814751286,668.1781775972141,649.1140495867769,746.9391851408029,598.6181266590822
