Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
00:00,48.63730255164034,79.77957283680175,87.4745308310992,115.51390319258496,61.98652004256829,82.57297464440322,91.36161879895562,153.72094395280237,133.65572187349107,74.83613445378151,81.39158453373769,97.55129958960329,65.68526281844566,49.277758070237674,150.0834560628375,37.095238095238095,49.455414012738856,69.61065943992773,92.51365663322186,42.194011484823626,55.68971193415638,61.108797127468584,48.925545171339564,81.9521463757917,51.87855655794587,49.08888398764888,48.909246575342465,63.770283806343905,70.42722759341521,61.079519450800916,51.172296015180265,31.359521028037385,42.084233261339094,63.985514485514486,18.27159432746025,89.22150537634408,61.39951321279555,71.59766763848397,75.28894616265751,37.98785117691724,62.58856502242153
00:20,52.06352789422767,80.99972283813747,88.23632385120351,118.44287184765827,61.75620846449807,82.59105034182723,92.79789335088874,152.1340083382966,136.12693208430915,76.95940298507463,83.99591533605644,94.88931698774081,68.31856133590237,53.04270213510676,149.48532196969697,38.28346080305927,53.2568894520114,70.38984560570071,93.71112356402354,42.50041876046901,55.783251231527096,63.929799426934096,50.02235834609495,82.0443661971831,50.4324038122132,51.977441912925784,44.15568332596197,64.91680588038757,69.55224688684353,60.81709799360279,52.50057982218786,32.44612256752832,41.10188542422045,64.95156330087134,20.18315889628925,91.03711696158825,58.9224782999102,74.34876929495202,76.53153417424464,39.51574642126789,65.3471615720524
00:40,51.537126325940214,79.06248294679399,91.07053763440861,116.98974884674526,61.18510713031261,80.16319552377992,93.45246422893482,157.11724137931034,133.81670428893906,77.40485465987413,83.26268320180384,96.43111888111888,67.62612903225806,54.624824191279885,147.5374816266536,35.57516339869281,50.88689522588914,71.22341696535246,93.96984216459977,45.15252152521525,56.50748129675811,62.723297491039425,50.09708141321045,82.51995723449751,51.81238938053097,51.83672514619883,42.94744875708679,63.3682261864692,69.78079218665219,57.09756097560975,53.569544364508396,31.905042760247714,42.88447521865889,65.17541613316261,18.60947002606429,92.54947916666667,57.78011869436202,73.43049504950496,75.00264472524243,38.370675453047774,63.95596755504056
01:00,47.82494389227316,78.84901057197072,88.50044444444444,111.76103621464446,59.87921727395412,81.70919151552413,86.79741232550221,160.76575571667595,117.32070910556003,75.60749330954505,79.91204588910134,95.40021306818181,64.20576798444588,59.1510989010989,143.36671649227702,34.24765037593985,50.728593996840445,70.83923786841322,91.28798636750923,43.351950718685835,53.51525282072712,60.91421392677674,47.31389420012747,79.26156018355101,45.496580027359784,50.797488226059656,39.976323719328455,60.65556295802798,68.6245179063361,57.245185398102905,52.596260938743036,32.22135642135642,43.58128078817734,65.81363375978614,16.17909238249595,88.70624450307828,57.69629406447725,72.04444444444445,72.9384707287933,36.64193548387097,59.68327974276527
01:20,48.25625,79.68073292615213,87.45978552278821,111.4072821846554,62.36108220603538,83.36048689138576,102.2792384406165,162.96149614961496,119.78325123152709,75.87830380482137,81.51053236307928,95.41218975808985,65.70819883795997,55.14572333685322,144.22958931222166,34.672168729940395,53.28705606105078,70.2114537444934,93.29904171364149,42.744379683597,53.86148086522463,62.489557522123896,47.812557147211216,80.28110918544193,51.208880994671404,52.31399953412532,40.501053518752634,62.32110703567856,68.97245252741375,57.43097547062179,53.73907815631262,34.11421911421911,44.62019969278034,65.29587301587301,16.721742543171114,89.49757388619321,58.4244776119403,71.31187922129519,73.5897586815774,37.25435816164818,58.92558365758755
01:40,48.36119493059746,82.33211678832117,88.94893059799215,112.3923789907312,63.667578659370726,83.19423135931267,99.70839694656489,166.54258319232937,134.75382597289024,77.81253678634491,79.96020761245674,103.40427538509903,65.44307891332471,55.91011235955056,145.77288471053933,36.19548872180451,54.336191602602014,71.33138344545189,91.27469399373754,46.9543960558751,55.11229946524064,65.56840620592384,49.73395601084664,83.11828332170272,51.89254237288136,52.97770842621489,49.73472184160044,63.30843614538179,70.41651131824234,58.172680412371136,55.13636363636363,34.14256380170138,42.53572854291417,63.538805970149255,17.7845723421263,92.36020806241872,60.01796407185629,74.15159345391903,74.4672373081464,38.34396447315301,60.29512317747612
02:00,59.198090692124104,80.32519879352893,83.61554800339847,99.5208719851577,56.41686746987952,74.97585886722376,89.71367651538228,162.14575126617896,132.88540359682142,71.79409183971921,68.18372803666921,91.26719944405838,59.17669777920824,55.51270207852194,131.16613247863248,39.058744394618834,53.49970167064439,66.10300684727598,88.77771509167842,43.0186282811177,52.75457570715474,61.02472836268265,48.668889629876624,76.44325481798715,47.652772993455045,48.046160877513714,49.482951518380396,63.837232620320854,66.81198910081744,64.15330396475771,52.39745170571311,34.100113442994896,42.560671088568085,58.879229122055676,18.321239606953892,84.1268085106383,53.91082224909311,71.49514563106796,72.61988472622478,34.10033320992225,66.56574185765983
02:20,64.77313516545149,75.87638888888888,78.86727272727273,95.16493916178459,50.912818745692626,70.45779420825632,76.90598017268948,143.05143805309734,126.0909090909091,65.84443134944019,68.13243831640058,75.72865412445731,54.5427545691906,51.261490250696376,117.92169312169312,41.79784744969584,55.41063515509601,61.61345805672903,84.34359988697372,38.974646716541976,51.1739318083729,55.729659763313606,46.81301089918256,69.4427289048474,42.64262097986174,44.417102966841185,41.94360655737705,64.21823110809895,62.445621862799776,62.55105150868638,47.57555739058629,30.257234726688104,39.596596951435664,55.91130247578041,22.820845341018252,86.36881496881497,53.07125382262997,70.44897959183673,73.50043165467626,33.73160327052968,68.44101123595506
02:40,57.28920626201593,71.18892598775737,75.931241347485,94.70834430113187,51.88768971332209,66.66656394453004,80.24935952177626,142.02743410435718,112.90996085254459,64.04095462581026,67.5687242798354,79.96701754385965,52.95800190900414,52.5234375,112.69989224137932,35.02689486552567,51.3687324820928,59.53627180899908,81.06356898517674,37.5767306088407,46.078737010391684,53.448421862971514,43.87538409013315,69.46959807626246,41.28352037802717,41.99865440681767,39.07819194515853,58.91956373551466,61.68586507572281,58.48428614187369,43.884294068504595,28.386960458798672,39.41111111111111,55.18465788355291,19.438448566610454,76.23952095808383,49.74861247143323,66.86996098829648,67.41671388101983,30.71335168616655,60.9167671893848
03:00,52.04953642384106,69.40569690265487,74.68336397058823,93.46783625730994,49.72814569536424,63.515199493350224,81.04753820033956,141.79539367970006,108.77923784494087,64.2665295327652,67.68834796488427,77.72926662097326,50.031498568246896,52.47987257457284,117.60951008645533,33.41102430555556,45.210735586481114,58.16874051593323,80.03116066323614,35.30056058645968,48.481860862142554,54.18670172802404,42.821059876118376,63.35737077217613,46.26147342995169,39.56793118659021,38.85632437197003,55.078161690707816,60.792348411934555,55.874815470918215,45.60137596114933,29.225173558708118,39.08712265953382,54.45639719923616,18.120139968895803,74.26306913996628,49.3767029972752,63.757880910683014,65.23521126760564,30.643173306094653,56.307467911318554
