Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
00:00,39.02319109461967,46.98413897280967,90.49684258006315,90.13576532531027,53.82594752186589,66.01548913043479,71.45517720639333,45.48509029819404,83.97387173396675,72.40586080586081,77.06341812970261,61.0923151280812,93.94387895460798,41.60802568218298,88.89033018867924,42.72990983927871,76.30434782608695,133.46471494607087,127.4757048590282,50.705820843499474,77.31085587254539,98.83996270975761,109.99790544584081,83.68792633015006,69.26607460035524,53.76581426648721,98.22511485451761,107.40243101182655,94.86550836550836,124.14772727272727,82.55013483696985,57.883768352365415,75.34187082405346,104.45983522142122,68.90579129970644,55.71476819158735,157.41573660714286,80.83219954648526,160.98952095808383,135.08388204981392,137.30298067474615,87.24086757990868,61.224734498115794,42.27879581151832,101.32004880032534,67.748,82.90015942606617,107.00372285418821,94.19897497738921,50.26642437797037,112.53717245581963,54.953911870503596,47.970588235294116,73.86223153483499,85.50847913862718,130.35427069645203,62.57154308617235,70.81518257527226,35.06008583690987,67.06701940035273
00:20,39.71475875118259,47.55102790014684,90.90870249606476,90.60925449871465,54.57257832710549,63.86764705882353,69.89294403892944,45.83054393305439,84.3402244536326,72.87734487734488,71.98927805575411,58.6701537147737,92.40575698865209,40.794603174603175,88.07782101167315,40.046881207787045,75.59182098765432,127.73568970910229,125.38291517323775,49.41088245552843,75.94504270330486,95.4423197492163,107.79629629629629,84.83316378433368,69.2475106685633,52.888195991091315,100.61059283779717,105.29804829639431,90.91757188498403,125.57116986599058,82.0338811630847,55.354026845637584,73.03919933277732,101.87881981032666,67.09693877551021,52.787214885954384,162.46323935876174,78.95540502399096,155.73765586034912,130.67502112081104,142.9383989993746,86.56300114547537,60.96174496644295,42.04973297730307,100.32927324401138,66.91621233859398,82.66054864811525,104.90100401606426,94.81431966726085,49.69676884838442,111.49677608440797,55.67481662591687,46.681233933161955,72.20611491829204,85.9683347469607,133.15582058594762,63.453821656050955,68.28516003879729,34.39416896235078,66.38311688311688
00:40,38.73689138576779,47.660460021905806,86.67559974065269,90.25193941632804,50.62109495824312,63.9883152173913,68.84047370254267,55.2684229263083,85.21618428824571,72.02074124447466,69.24723904524403,56.97807757166948,89.15073529411765,41.361702127659576,86.49607535321822,40.727777777777774,77.07546454304133,129.73146417445483,126.43605176045742,49.39666550885724,79.12750185322462,98.80093457943926,107.57129367327667,84.97935103244838,67.5832137733142,54.360076775431864,98.43903940886699,108.86200437090228,93.7013634852012,131.0367621067515,83.92137464202031,55.65618535374431,76.97519729425028,102.07991803278688,65.88204989154013,55.65654077723043,162.54671088999447,80.60332675500423,157.96656686626747,137.16932549678143,140.4610472541507,87.07109557109557,62.71600400935516,43.09668155711551,102.21016538926986,71.5512584407612,86.31893751194343,105.21259673258814,99.21748807631161,48.09591668950397,112.24884038199181,51.91378525932666,46.63376784605835,66.55555555555556,87.12684124386251,132.10036213140197,63.12097095105452,71.41960281870595,33.691727551260904,65.83572984749455
01:00,34.77939173853836,44.57982893799002,83.99018514387687,89.50657414170928,43.518345771144276,62.57189453655885,64.50603240261978,39.737839001291434,80.67140319715809,65.3069036226931,68.36273504273504,52.36663095875736,95.55725828921705,42.08609893550407,86.73066243554145,39.51329892814609,72.17110694183864,129.93354134165367,120.36326942482341,47.12623274161736,78.71255214258628,98.55208655332304,105.77315989847716,81.18790849673202,62.26676279740447,50.83780160857909,95.14351285189719,107.78042580235144,94.77707006369427,126.69715302491103,83.57066734331389,49.982194616977225,75.6216592427617,99.05038560411312,62.342205323193916,54.262913223140494,154.12555803571428,78.27298364354202,159.56013745704468,132.60944570135746,131.3224992111076,83.83236658932715,61.54028752925443,40.04105090311987,99.9975884244373,64.5813435211716,81.77739264394377,98.21469284357188,99.76720257234727,41.53426919900908,115.23381088825215,44.04097189137685,43.843283582089555,67.511051212938,80.20995079278295,129.27892400104466,57.78080568720379,67.49790929559344,29.833918950573906,62.18474576271186
01:20,36.08868360277136,47.533643521832495,86.8376049491825,90.39423423423423,44.38366718027735,64.18152173913043,67.74854800136659,50.91291403051731,83.23525943396227,66.5433628318584,69.68514110846651,52.88270431713277,94.84526493799324,45.88007495315428,90.69794952681389,40.12139423076923,71.82223875046486,133.9281923197003,126.65537419156144,48.10445205479452,79.91758870660054,99.55346106304079,107.00804704425875,82.33874107722258,62.339187705817785,54.962516156828954,95.14232673267327,113.00972396486826,89.4216597244473,129.98735066760366,83.69242579324462,51.521138211382116,78.75556104794859,103.96234939759036,61.310448577680525,56.32743362831859,154.10216894977168,81.72026614915443,163.04592085979482,136.6820857863751,134.07527216174182,85.4093533487298,64.85297969875573,42.90739214069799,103.50282258064516,65.90551181102362,85.68724832214765,101.78722948360831,98.06023336486912,43.5196458218041,115.90118577075098,46.395511221945135,45.00973828362751,67.36147186147186,80.39158485273492,132.24789029535864,59.564516129032256,67.83613445378151,32.07849109653233,63.05691056910569
01:40,34.329417080885676,48.609960014540164,89.89386030325628,90.70481709525534,45.99219481735873,62.83607456140351,66.79031141868512,51.575450450450454,81.18697729988052,69.0505540166205,71.17848659653885,54.75721204464098,91.01488764044944,44.90651906519065,91.90961986035687,38.81209935897436,70.41133942161339,132.2668759811617,126.10287303058388,48.28431372549019,75.53257142857143,95.35637149028078,103.03425518541798,84.87562354506153,64.27199116672801,53.166739991201055,94.27386780905752,111.15474683544304,96.7221059972106,131.65177948360085,83.80747812251393,53.880078125,76.86501901140684,105.01219512195122,63.69671035036106,54.14457486401374,153.44242768009076,85.01717927403713,154.55666500249626,130.46798866855525,139.01723037651564,88.24449594438006,63.13616880975931,41.246184284906725,101.29256399837465,67.25429940795038,80.00415564790329,104.8249027237354,96.30032362459546,46.420993858179784,109.91084824004616,51.687872763419485,44.38797468354431,74.39575788929126,83.4061335626254,128.00133547008548,60.8579766536965,69.47498396407954,32.74911743939751,65.18045435062152
02:00,34.23746581586144,47.5640266469282,85.80446798710271,85.89913760779902,51.07873783544677,59.159309021113245,66.87731958762886,43.701298701298704,78.18805970149253,65.772806104752,69.25942737430168,55.759081419624216,86.20866465588155,44.86758538046735,86.0,41.097297297297295,64.93274742071074,126.75310608474037,121.50511945392492,45.80074299223235,67.65147553231229,87.24661746617465,98.58425196850393,86.71691792294807,64.37333333333333,51.070302513847466,87.48896839594514,98.80012670256572,87.98311781609195,122.04224860335195,76.6473643209556,53.41930379746835,73.36590038314176,102.58739108149666,58.10919234856536,53.09463198671832,145.43246311010216,81.68562708102108,151.45371312309257,120.01918604651163,130.30109606705352,79.52527600232423,60.22879946790822,39.42784895482131,91.43880099916736,68.82626208378088,76.7837313143079,98.18416485900217,82.27438825448614,48.233977050097955,99.85447263017356,54.30265579805417,42.941868060091444,69.73967590172504,82.84474885844749,119.20021214531954,55.663654223968564,68.14129032258064,33.08584686774942,63.099599822143176
02:20,31.83608017817372,43.77227186569185,78.70389249304912,77.57900635039223,43.856092101055324,52.55016447368421,61.05156411137848,47.8358918128655,74.72969768820391,64.3135210288495,62.1520979020979,55.832956181855586,72.41266079891672,40.746110948048134,81.53950850661626,38.82026768642447,58.44487130234345,121.01649222962259,117.29330831769856,42.33617747440273,67.71360469380271,80.36366421568627,90.55044699872286,81.94745484400657,61.1267811472415,47.75362956445227,79.86737629459148,89.69317450096587,77.62127523229734,111.05617585484997,71.66996871741398,48.54998113919276,67.43590432679387,87.12793068297655,56.55642225689027,57.5744,131.89371428571428,75.05895501536742,140.461,106.76837289104947,119.68488745980707,68.4059405940594,54.72998969426314,36.105234608082455,85.0,61.982919669068586,71.45060054242542,91.74282560706402,88.91453237410072,47.62814070351759,98.07244897959184,52.07106598984772,38.59211267605634,66.52647975077882,79.52851820005732,111.78575063613232,54.21145038167939,59.75263852242744,30.099793055874915,57.65246338215712
02:40,32.88558558558559,43.77022564667033,74.84713820381573,72.81015943641083,43.13602342987309,52.00548847420417,57.667467398764586,42.71831545490664,71.04061212477929,67.09369496301515,61.32162346521146,53.956319898712806,69.4473235594954,39.78690009055237,73.78743776330907,36.52415094339623,55.587920489296636,112.09486040609137,104.19245154709283,39.30683852488364,65.36975102192494,79.20965262834306,85.34228187919463,76.04001301236174,59.644086415232515,46.519935561820375,77.33420289855073,83.80157687253613,83.37755102040816,100.26933895921238,64.46493379107406,51.209240168003056,64.85248573757131,82.75634012928892,54.536018590240126,56.74535165723525,122.26552706552707,67.09124502558272,131.67145688800792,105.8127330083166,119.26001923693491,66.16879350348027,50.53610354223433,33.581667998934186,80.33663366336634,58.46611745947382,69.43978349120432,88.92901371074745,76.79775612636551,47.94874651810585,98.69859879897055,52.358885941644566,39.369926813040586,67.91076923076923,76.17441524689575,105.01241415742209,51.22807692307693,57.29466051417271,29.61431502165489,55.47249334516415
03:00,32.733272644515246,41.03410341034103,72.05403572236038,69.91230655858512,41.899872040946896,52.25164293537787,56.02698028363888,45.03362897265336,70.63246376811594,66.33321616871704,60.684718868575374,53.9603567888999,67.46970215679562,39.88793103448276,73.58621987951807,35.99580632863134,54.28719723183391,107.95774647887323,110.41014925373135,38.11728169528681,63.18132716049383,79.64029214850882,82.49322834645669,74.64520242269684,58.123505976095615,45.14997939843428,75.12317762570663,85.23882080158992,80.69134515119917,94.51670770313049,58.62569474134246,50.13104229607251,61.99087493290392,81.89360639360639,50.38255400601586,56.65428727471327,117.74611398963731,65.42433741806782,125.58883994126285,100.29329926178308,116.45183044315992,61.67615658362989,49.24623287671233,33.10890827385673,79.53156822810591,55.22744260544581,61.82832618025751,87.70444542253522,75.14226437462952,46.67643774427694,96.90524193548387,50.66297297297297,36.57685664939551,63.27492291880781,73.64509267699788,103.43215811965813,47.61812548412084,56.688175565018014,28.376174112256585,53.77225583405359
